id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
1037,綾瀬市,綾瀬市上土棚中3丁目,,,,,,,,,,,0
1038,綾瀬市,綾瀬市上土棚中4丁目,,,,,,,,,,,0
1039,綾瀬市,綾瀬市上土棚中5丁目,,,,,,,,,,,0
1040,綾瀬市,綾瀬市上土棚中6丁目,,,,,,,,,,,0
1041,綾瀬市,綾瀬市上土棚中7丁目,,,,,,,,,,,0
1042,綾瀬市,綾瀬市上土棚南1丁目,,,,,,,,,,,0
1043,綾瀬市,綾瀬市上土棚南2丁目,,,,,,,,,,,0
1044,綾瀬市,綾瀬市上土棚南3丁目,,,,,,,,,,,0
1045,綾瀬市,綾瀬市上土棚南4丁目,,,,,,,,,,,0
1046,綾瀬市,綾瀬市上土棚南5丁目,,,,,,,,,,,0
1047,綾瀬市,綾瀬市上土棚南6丁目,,,,,,,,,,,0
1048,綾瀬市,綾瀬市上土棚北1丁目,,,,,,,,,,,0
1049,綾瀬市,綾瀬市上土棚北2丁目,,,,,,,,,,,0
1050,綾瀬市,綾瀬市上土棚北3丁目,,,,,,,,,,,0
1051,綾瀬市,綾瀬市上土棚北4丁目,,,,,,,,,,,0
1052,綾瀬市,綾瀬市上土棚北5丁目,,,,,,,,,,,0
1053,綾瀬市,綾瀬市深谷上1丁目,,,,,,,,,,,0
1054,綾瀬市,綾瀬市深谷上2丁目,,,,,,,,,,,0
1055,綾瀬市,綾瀬市深谷上3丁目,,,,,,,,,,,0
1056,綾瀬市,綾瀬市深谷上4丁目,,,,,,,,,,,0
1057,綾瀬市,綾瀬市深谷上5丁目,,,,,,,,,,,0
1058,綾瀬市,綾瀬市深谷上6丁目,,,,,,,,,,,0
1059,綾瀬市,綾瀬市深谷上7丁目,,,,,,,,,,,0
1060,綾瀬市,綾瀬市深谷上8丁目,,,,,,,,,,,0
1061,綾瀬市,綾瀬市深谷中1丁目,,,,,,,,,,,0
1062,綾瀬市,綾瀬市深谷中2丁目,,,,,,,,,,,0
1063,綾瀬市,綾瀬市深谷中3丁目,,,,,,,,,,,0
1064,綾瀬市,綾瀬市深谷中4丁目,,,,,,,,,,,0
1065,綾瀬市,綾瀬市深谷中5丁目,,,,,,,,,,,0
1066,綾瀬市,綾瀬市深谷中6丁目,,,,,,,,,,,0
1067,綾瀬市,綾瀬市深谷中7丁目,,,,,,,,,,,0
1068,綾瀬市,綾瀬市深谷中8丁目,,,,,,,,,,,0
1069,綾瀬市,綾瀬市深谷中9丁目,,,,,,,,,,,0
1070,綾瀬市,綾瀬市深谷南1丁目,,,,,,,,,,,0
1071,綾瀬市,綾瀬市深谷南2丁目,,,,,,,,,,,0
1072,綾瀬市,綾瀬市深谷南3丁目,,,,,,,,,,,0
1073,綾瀬市,綾瀬市深谷南4丁目,,,,,,,,,,,0
1074,綾瀬市,綾瀬市深谷南5丁目,,,,,,,,,,,0
1075,綾瀬市,綾瀬市深谷南6丁目,,,,,,,,,,,0
1076,綾瀬市,綾瀬市深谷南7丁目,,,,,,,,,,,0
1077,綾瀬市,綾瀬市早川城山1丁目,,,,,,,,,,,0
1078,綾瀬市,綾瀬市早川城山2丁目,,,,,,,,,,,0
1079,綾瀬市,綾瀬市早川城山3丁目,,,,,,,,,,,0
1080,綾瀬市,綾瀬市早川城山4丁目,,,,,,,,,,,0
1081,綾瀬市,綾瀬市早川城山5丁目,,,,,,,,,,,0
1082,綾瀬市,綾瀬市大上1丁目,,,,,,,,,,,0
1083,綾瀬市,綾瀬市大上2丁目,,,,,,,,,,,0
1084,綾瀬市,綾瀬市大上3丁目,,,,,,,,,,,0
1085,綾瀬市,綾瀬市大上4丁目,,,,,,,,,,,0
1086,綾瀬市,綾瀬市大上5丁目,,,,,,,,,,,0
1087,綾瀬市,綾瀬市大上6丁目,,,,,,,,,,,0
1088,綾瀬市,綾瀬市大上7丁目,,,,,,,,,,,0
1089,綾瀬市,綾瀬市大上8丁目,,,,,,,,,,,0
1090,綾瀬市,綾瀬市大上9丁目,,,,,,,,,,,0
1091,綾瀬市,綾瀬市落合南1丁目,,,,,,,,,,,0
1092,綾瀬市,綾瀬市落合南2丁目,,,,,,,,,,,0
1093,綾瀬市,綾瀬市落合南3丁目,,,,,,,,,,,0
1094,綾瀬市,綾瀬市落合南4丁目,,,,,,,,,,,0
1095,綾瀬市,綾瀬市落合南5丁目,,,,,,,,,,,0
1096,綾瀬市,綾瀬市落合南6丁目,,,,,,,,,,,0
1097,綾瀬市,綾瀬市落合南7丁目,,,,,,,,,,,0
1098,綾瀬市,綾瀬市落合南8丁目,,,,,,,,,,,0
1099,綾瀬市,綾瀬市落合南9丁目,,,,,,,,,,,0
1100,綾瀬市,綾瀬市落合北1丁目,,,,,,,,,,,0
1101,綾瀬市,綾瀬市落合北2丁目,,,,,,,,,,,0
1102,綾瀬市,綾瀬市落合北3丁目,,,,,,,,,,,0
1103,綾瀬市,綾瀬市落合北4丁目,,,,,,,,,,,0
1104,綾瀬市,綾瀬市落合北5丁目,,,,,,,,,,,0
1105,綾瀬市,綾瀬市落合北6丁目,,,,,,,,,,,0
1106,綾瀬市,綾瀬市落合北7丁目,,,,,,,,,,,0
1107,綾瀬市,綾瀬市蓼川1丁目,,,,,,,,,,,0
1108,綾瀬市,綾瀬市蓼川2丁目,,,,,,,,,,,0
1109,綾瀬市,綾瀬市蓼川3丁目,,,,,,,,,,,0
1110,座間市,座間市さがみ野,,,,,,,,,,,0
1111,座間市,座間市ひばりが丘,,,,,,,,,,,0
1112,座間市,座間市栗原,,,,,,,,,,,0
1113,座間市,座間市栗原中央,,,,,,,,,,,0
1114,座間市,座間市広野台,,,,,,,,,,,0
1115,座間市,座間市座間,,,,,,,,,,,0
1116,座間市,座間市四ツ谷,,,,,,,,,,,0
1117,座間市,座間市小松原,,,,,,,,,,,0
1118,座間市,座間市新田宿,,,,,,,,,,,0
1119,座間市,座間市西栗原,,,,,,,,,,,0
1120,座間市,座間市相武台,,,,,,,,,,,0
1121,座間市,座間市相模が丘,,,,,,,,,,,0
1122,座間市,座間市東原,,,,,,,,,,,0
1123,座間市,座間市南栗原,,,,,,,,,,,0
1124,座間市,座間市入谷,,,,,,,,,,,0
1125,座間市,座間市入谷東,,,,,,,,,,,0
1126,座間市,座間市明王,,,,,,,,,,,0
1127,座間市,座間市立野台,,,,,,,,,,,0
1128,座間市,座間市緑ケ丘,,,,,,,,,,,0
1129,座間市,座間市さがみ野1丁目,,,,,,,,,,,0
1130,座間市,座間市さがみ野2丁目,,,,,,,,,,,0
1131,座間市,座間市さがみ野3丁目,,,,,,,,,,,0
1132,座間市,座間市ひばりが丘1丁目,,,,,,,,,,,0
1133,座間市,座間市ひばりが丘2丁目,,,,,,,,,,,0
1134,座間市,座間市ひばりが丘3丁目,,,,,,,,,,,0
1135,座間市,座間市ひばりが丘4丁目,,,,,,,,,,,0
1136,座間市,座間市ひばりが丘5丁目,,,,,,,,,,,0
1137,座間市,座間市栗原中央1丁目,,,,,,,,,,,0
1138,座間市,座間市栗原中央2丁目,,,,,,,,,,,0
1139,座間市,座間市栗原中央3丁目,,,,,,,,,,,0
1140,座間市,座間市栗原中央4丁目,,,,,,,,,,,0
1141,座間市,座間市栗原中央5丁目,,,,,,,,,,,0
1142,座間市,座間市栗原中央6丁目,,,,,,,,,,,0
1143,座間市,座間市広野台1丁目,,,,,,,,,,,0
1144,座間市,座間市広野台2丁目,,,,,,,,,,,0
1145,座間市,座間市座間1丁目,,,,,,,,,,,0
1146,座間市,座間市座間2丁目,,,,,,,,,,,0
1147,座間市,座間市小松原1丁目,,,,,,,,,,,0
1148,座間市,座間市小松原2丁目,,,,,,,,,,,0
1149,座間市,座間市西栗原1丁目,,,,,,,,,,,0
1150,座間市,座間市西栗原2丁目,,,,,,,,,,,0
1151,座間市,座間市相武台1丁目,,,,,,,,,,,0
1152,座間市,座間市相武台2丁目,,,,,,,,,,,0
1153,座間市,座間市相武台3丁目,,,,,,,,,,,0
1154,座間市,座間市相武台4丁目,,,,,,,,,,,0
1155,座間市,座間市相模が丘1丁目,,,,,,,,,,,0
1156,座間市,座間市相模が丘2丁目,,,,,,,,,,,0
1157,座間市,座間市相模が丘3丁目,,,,,,,,,,,0
1158,座間市,座間市相模が丘4丁目,,,,,,,,,,,0
1159,座間市,座間市相模が丘5丁目,,,,,,,,,,,0
1160,座間市,座間市相模が丘6丁目,,,,,,,,,,,0
1161,座間市,座間市東原1丁目,,,,,,,,,,,0
1162,座間市,座間市東原2丁目,,,,,,,,,,,0
1163,座間市,座間市東原3丁目,,,,,,,,,,,0
1164,座間市,座間市東原4丁目,,,,,,,,,,,0
1165,座間市,座間市東原5丁目,,,,,,,,,,,0
1166,座間市,座間市南栗原1丁目,,,,,,,,,,,0
1167,座間市,座間市南栗原2丁目,,,,,,,,,,,0
1168,座間市,座間市南栗原3丁目,,,,,,,,,,,0
1169,座間市,座間市南栗原4丁目,,,,,,,,,,,0
1170,座間市,座間市南栗原5丁目,,,,,,,,,,,0
1171,座間市,座間市南栗原6丁目,,,,,,,,,,,0
1172,座間市,座間市入谷1丁目,,,,,,,,,,,0
1173,座間市,座間市入谷2丁目,,,,,,,,,,,0
1174,座間市,座間市入谷3丁目,,,,,,,,,,,0
1175,座間市,座間市入谷4丁目,,,,,,,,,,,0
1176,座間市,座間市入谷5丁目,,,,,,,,,,,0
1177,座間市,座間市入谷東1丁目,,,,,,,,,,,0
1178,座間市,座間市入谷東2丁目,,,,,,,,,,,0
1179,座間市,座間市入谷東3丁目,,,,,,,,,,,0
1180,座間市,座間市入谷東4丁目,,,,,,,,,,,0
1181,座間市,座間市立野台1丁目,,,,,,,,,,,0
1182,座間市,座間市立野台2丁目,,,,,,,,,,,0
1183,座間市,座間市立野台3丁目,,,,,,,,,,,0
1184,座間市,座間市緑ケ丘1丁目,,,,,,,,,,,0
1185,座間市,座間市緑ケ丘2丁目,,,,,,,,,,,0
1186,座間市,座間市緑ケ丘3丁目,,,,,,,,,,,0
1187,座間市,座間市緑ケ丘4丁目,,,,,,,,,,,0
1188,座間市,座間市緑ケ丘5丁目,,,,,,,,,,,0
1189,座間市,座間市緑ケ丘6丁目,,,,,,,,,,,0
1190,足柄下郡真鶴町,足柄下郡真鶴町岩,,,,,,,,,,,0
1191,足柄下郡真鶴町,足柄下郡真鶴町真鶴,,,,,,,,,,,0
1192,厚木市,厚木市まつかげ台,,,,,,,,,,,0
1193,厚木市,厚木市みはる野,,,,,,,,,,,0
1194,厚木市,厚木市愛甲,,,,,,,,,,,0
1195,厚木市,厚木市愛甲西,,,,,,,,,,,0
1196,厚木市,厚木市愛甲東,,,,,,,,,,,0
1197,厚木市,厚木市愛名,,,,,,,,,,,0
1198,厚木市,厚木市旭町,,,,,,,,,,,0
1199,厚木市,厚木市栄町,,,,,,,,,,,0
1200,厚木市,厚木市猿ケ島,,,,,,,,,,,0
1201,厚木市,厚木市王子,,,,,,,,,,,0
1202,厚木市,厚木市岡津古久,,,,,,,,,,,0
1203,厚木市,厚木市岡田,,,,,,,,,,,0
1204,厚木市,厚木市恩名,,,,,,,,,,,0
1205,厚木市,厚木市温水,,,,,,,,,,,0
1206,厚木市,厚木市温水西,,,,,,,,,,,0
1207,厚木市,厚木市下依知,,,,,,,,,,,0
1208,厚木市,厚木市下荻野,,,,,,,,,,,0
1209,厚木市,厚木市下古沢,,,,,,,,,,,0
1210,厚木市,厚木市下川入,,,,,,,,,,,0
1211,厚木市,厚木市下津古久,,,,,,,,,,,0
1212,厚木市,厚木市関口,,,,,,,,,,,0
1213,厚木市,厚木市及川,,,,,,,,,,,0
1214,厚木市,厚木市宮の里,,,,,,,,,,,0
1215,厚木市,厚木市金田,,,,,,,,,,,0
1216,厚木市,厚木市元町,,,,,,,,,,,0
1217,厚木市,厚木市戸室,,,,,,,,,,,0
1218,厚木市,厚木市戸田,,,,,,,,,,,0
1219,厚木市,厚木市吾妻町,,,,,,,,,,,0
1220,厚木市,厚木市厚木,,,,,,,,,,,0
1221,厚木市,厚木市厚木町,,,,,,,,,,,0
1222,厚木市,厚木市幸町,,,,,,,,,,,0
1223,厚木市,厚木市妻田西,,,,,,,,,,,0
1224,厚木市,厚木市妻田東,,,,,,,,,,,0
1225,厚木市,厚木市妻田南,,,,,,,,,,,0
1226,厚木市,厚木市妻田北,,,,,,,,,,,0
1227,厚木市,厚木市三田,,,,,,,,,,,0
1228,厚木市,厚木市三田南,,,,,,,,,,,0
1229,厚木市,厚木市山際,,,,,,,,,,,0
1230,厚木市,厚木市七沢,,,,,,,,,,,0
1231,厚木市,厚木市酒井,,,,,,,,,,,0
1232,厚木市,厚木市寿町,,,,,,,,,,,0
1233,厚木市,厚木市小野,,,,,,,,,,,0
1234,厚木市,厚木市松枝,,,,,,,,,,,0
1235,厚木市,厚木市上依知,,,,,,,,,,,0
1236,厚木市,厚木市上荻野,,,,,,,,,,,0
1237,厚木市,厚木市上古沢,,,,,,,,,,,0
1238,厚木市,厚木市上落合,,,,,,,,,,,0
1239,厚木市,厚木市森の里,,,,,,,,,,,0
1240,厚木市,厚木市森の里若宮,,,,,,,,,,,0
1241,厚木市,厚木市森の里青山,,,,,,,,,,,0
1242,厚木市,厚木市水引,,,,,,,,,,,0
1243,厚木市,厚木市泉町,,,,,,,,,,,0
1244,厚木市,厚木市船子,,,,,,,,,,,0
1245,厚木市,厚木市棚沢,,,,,,,,,,,0
1246,厚木市,厚木市中依知,,,,,,,,,,,0
1247,厚木市,厚木市中荻野,,,,,,,,,,,0
1248,厚木市,厚木市中町,,,,,,,,,,,0
1249,厚木市,厚木市長沼,,,,,,,,,,,0
1250,厚木市,厚木市長谷,,,,,,,,,,,0
1251,厚木市,厚木市田村町,,,,,,,,,,,0
1252,厚木市,厚木市東町,,,,,,,,,,,0
1253,厚木市,厚木市鳶尾,,,,,,,,,,,0
1254,厚木市,厚木市南町,,,,,,,,,,,0
1255,厚木市,厚木市飯山,,,,,,,,,,,0
1256,厚木市,厚木市毛利台,,,,,,,,,,,0
1257,厚木市,厚木市緑ケ丘,,,,,,,,,,,0
1258,厚木市,厚木市林,,,,,,,,,,,0
1259,厚木市,厚木市みはる野1丁目,,,,,,,,,,,0
1260,厚木市,厚木市みはる野2丁目,,,,,,,,,,,0
1261,厚木市,厚木市愛甲1丁目,,,,,,,,,,,0
1262,厚木市,厚木市愛甲2丁目,,,,,,,,,,,0
1263,厚木市,厚木市愛甲3丁目,,,,,,,,,,,0
1264,厚木市,厚木市愛甲4丁目,,,,,,,,,,,0
1265,厚木市,厚木市愛甲西1丁目,,,,,,,,,,,0
1266,厚木市,厚木市愛甲西2丁目,,,,,,,,,,,0
1267,厚木市,厚木市愛甲西3丁目,,,,,,,,,,,0
1268,厚木市,厚木市愛甲東1丁目,,,,,,,,,,,0
1269,厚木市,厚木市愛甲東2丁目,,,,,,,,,,,0
1270,厚木市,厚木市愛甲東3丁目,,,,,,,,,,,0
1271,厚木市,厚木市旭町1丁目,,,,,,,,,,,0
1272,厚木市,厚木市旭町2丁目,,,,,,,,,,,0
1273,厚木市,厚木市旭町3丁目,,,,,,,,,,,0
1274,厚木市,厚木市旭町4丁目,,,,,,,,,,,0
1275,厚木市,厚木市旭町5丁目,,,,,,,,,,,0
1276,厚木市,厚木市栄町1丁目,,,,,,,,,,,0
1277,厚木市,厚木市栄町2丁目,,,,,,,,,,,0
1278,厚木市,厚木市王子1丁目,,,,,,,,,,,0
1279,厚木市,厚木市王子2丁目,,,,,,,,,,,0
1280,厚木市,厚木市王子3丁目,,,,,,,,,,,0
1281,厚木市,厚木市岡田1丁目,,,,,,,,,,,0
1282,厚木市,厚木市岡田2丁目,,,,,,,,,,,0
1283,厚木市,厚木市岡田3丁目,,,,,,,,,,,0
1284,厚木市,厚木市岡田4丁目,,,,,,,,,,,0
1285,厚木市,厚木市岡田5丁目,,,,,,,,,,,0
1286,厚木市,厚木市恩名1丁目,,,,,,,,,,,0
1287,厚木市,厚木市恩名2丁目,,,,,,,,,,,0
1288,厚木市,厚木市恩名3丁目,,,,,,,,,,,0
1289,厚木市,厚木市恩名4丁目,,,,,,,,,,,0
1290,厚木市,厚木市恩名5丁目,,,,,,,,,,,0
1291,厚木市,厚木市温水西1丁目,,,,,,,,,,,0
1292,厚木市,厚木市温水西2丁目,,,,,,,,,,,0
1293,厚木市,厚木市下依知1丁目,,,,,,,,,,,0
1294,厚木市,厚木市下依知2丁目,,,,,,,,,,,0
1295,厚木市,厚木市下依知3丁目,,,,,,,,,,,0
1296,厚木市,厚木市下荻野西下原,,,,,,,,,,,0
1297,厚木市,厚木市下荻野西四谷,,,,,,,,,,,0
1298,厚木市,厚木市及川1丁目,,,,,,,,,,,0
1299,厚木市,厚木市及川2丁目,,,,,,,,,,,0
1300,厚木市,厚木市宮の里1丁目,,,,,,,,,,,0
1301,厚木市,厚木市宮の里2丁目,,,,,,,,,,,0
1302,厚木市,厚木市宮の里3丁目,,,,,,,,,,,0
1303,厚木市,厚木市宮の里4丁目,,,,,,,,,,,0
1304,厚木市,厚木市戸室1丁目,,,,,,,,,,,0
1305,厚木市,厚木市戸室2丁目,,,,,,,,,,,0
1306,厚木市,厚木市戸室3丁目,,,,,,,,,,,0
1307,厚木市,厚木市戸室4丁目,,,,,,,,,,,0
1308,厚木市,厚木市戸室5丁目,,,,,,,,,,,0
1309,厚木市,厚木市妻田西1丁目,,,,,,,,,,,0
1310,厚木市,厚木市妻田西2丁目,,,,,,,,,,,0
1311,厚木市,厚木市妻田西3丁目,,,,,,,,,,,0
1312,厚木市,厚木市妻田東1丁目,,,,,,,,,,,0
1313,厚木市,厚木市妻田東2丁目,,,,,,,,,,,0
1314,厚木市,厚木市妻田東3丁目,,,,,,,,,,,0
1315,厚木市,厚木市妻田南1丁目,,,,,,,,,,,0
1316,厚木市,厚木市妻田南2丁目,,,,,,,,,,,0
1317,厚木市,厚木市妻田北1丁目,,,,,,,,,,,0
1318,厚木市,厚木市妻田北2丁目,,,,,,,,,,,0
1319,厚木市,厚木市妻田北3丁目,,,,,,,,,,,0
1320,厚木市,厚木市妻田北4丁目,,,,,,,,,,,0
1321,厚木市,厚木市三田南1丁目,,,,,,,,,,,0
1322,厚木市,厚木市三田南2丁目,,,,,,,,,,,0
1323,厚木市,厚木市三田南3丁目,,,,,,,,,,,0
1324,厚木市,厚木市寿町1丁目,,,,,,,,,,,0
1325,厚木市,厚木市寿町2丁目,,,,,,,,,,,0
1326,厚木市,厚木市寿町3丁目,,,,,,,,,,,0
1327,厚木市,厚木市松枝1丁目,,,,,,,,,,,0
1328,厚木市,厚木市松枝2丁目,,,,,,,,,,,0
1329,厚木市,厚木市森の里1丁目,,,,,,,,,,,0
1330,厚木市,厚木市森の里2丁目,,,,,,,,,,,0
1331,厚木市,厚木市森の里3丁目,,,,,,,,,,,0
1332,厚木市,厚木市森の里4丁目,,,,,,,,,,,0
1333,厚木市,厚木市森の里5丁目,,,,,,,,,,,0
1334,厚木市,厚木市水引1丁目,,,,,,,,,,,0
1335,厚木市,厚木市水引2丁目,,,,,,,,,,,0
1336,厚木市,厚木市中町1丁目,,,,,,,,,,,0
1337,厚木市,厚木市中町2丁目,,,,,,,,,,,0
1338,厚木市,厚木市中町3丁目,,,,,,,,,,,0
1339,厚木市,厚木市中町4丁目,,,,,,,,,,,0
1340,厚木市,厚木市鳶尾1丁目,,,,,,,,,,,0
1341,厚木市,厚木市鳶尾2丁目,,,,,,,,,,,0
1342,厚木市,厚木市鳶尾3丁目,,,,,,,,,,,0
1343,厚木市,厚木市鳶尾4丁目,,,,,,,,,,,0
1344,厚木市,厚木市鳶尾5丁目,,,,,,,,,,,0
1345,厚木市,厚木市毛利台1丁目,,,,,,,,,,,0
1346,厚木市,厚木市毛利台2丁目,,,,,,,,,,,0
1347,厚木市,厚木市毛利台3丁目,,,,,,,,,,,0
1348,厚木市,厚木市緑ケ丘1丁目,,,,,,,,,,,0
1349,厚木市,厚木市緑ケ丘2丁目,,,,,,,,,,,0
1350,厚木市,厚木市緑ケ丘3丁目,,,,,,,,,,,0
1351,厚木市,厚木市緑ケ丘4丁目,,,,,,,,,,,0
1352,厚木市,厚木市緑ケ丘5丁目,,,,,,,,,,,0
1353,厚木市,厚木市林1丁目,,,,,,,,,,,0
1354,厚木市,厚木市林2丁目,,,,,,,,,,,0
1355,厚木市,厚木市林3丁目,,,,,,,,,,,0
1356,厚木市,厚木市林4丁目,,,,,,,,,,,0
1357,厚木市,厚木市林5丁目,,,,,,,,,,,0
1358,秦野市,秦野市ひばりケ丘,,,,,,,,,,,0
1359,秦野市,秦野市羽根,,,,,,,,,,,0
1360,秦野市,秦野市栄町,,,,,,,,,,,0
1361,秦野市,秦野市横野,,,,,,,,,,,0
1362,秦野市,秦野市下大槻,,,,,,,,,,,0
1363,秦野市,秦野市下落合,,,,,,,,,,,0
1364,秦野市,秦野市河原町,,,,,,,,,,,0
1365,秦野市,秦野市曲松,,,,,,,,,,,0
1366,秦野市,秦野市元町,,,,,,,,,,,0
1367,秦野市,秦野市戸川,,,,,,,,,,,0
1368,秦野市,秦野市幸町,,,,,,,,,,,0
1369,秦野市,秦野市今川町,,,,,,,,,,,0
1370,秦野市,秦野市今泉,,,,,,,,,,,0
1371,秦野市,秦野市今泉台,,,,,,,,,,,0
1372,秦野市,秦野市桜町,,,,,,,,,,,0
1373,秦野市,秦野市三屋,,,,,,,,,,,0
1374,秦野市,秦野市三廻部,,,,,,,,,,,0
1375,秦野市,秦野市寺山,,,,,,,,,,,0
1376,秦野市,秦野市室町,,,,,,,,,,,0
1377,秦野市,秦野市若松町,,,,,,,,,,,0
1378,秦野市,秦野市寿町,,,,,,,,,,,0
1379,秦野市,秦野市渋沢,,,,,,,,,,,0
1380,秦野市,秦野市渋沢上,,,,,,,,,,,0
1381,秦野市,秦野市春日町,,,,,,,,,,,0
1382,秦野市,秦野市小蓑毛,,,,,,,,,,,0
1383,秦野市,秦野市松原町,,,,,,,,,,,0
1384,秦野市,秦野市沼代新町,,,,,,,,,,,0
1385,秦野市,秦野市菖蒲,,,,,,,,,,,0
1386,秦野市,秦野市上今川町,,,,,,,,,,,0
1387,秦野市,秦野市上大槻,,,,,,,,,,,0
1388,秦野市,秦野市新町,,,,,,,,,,,0
1389,秦野市,秦野市水神町,,,,,,,,,,,0
1390,秦野市,秦野市清水町,,,,,,,,,,,0
1391,秦野市,秦野市西大竹,,,,,,,,,,,0
1392,秦野市,秦野市西田原,,,,,,,,,,,0
1393,秦野市,秦野市千村,,,,,,,,,,,0
1394,秦野市,秦野市曽屋,,,,,,,,,,,0
1395,秦野市,秦野市大秦町,,,,,,,,,,,0
1396,秦野市,秦野市丹沢寺山,,,,,,,,,,,0
1397,秦野市,秦野市鶴巻,,,,,,,,,,,0
1398,秦野市,秦野市鶴巻南,,,,,,,,,,,0
1399,秦野市,秦野市鶴巻北,,,,,,,,,,,0
1400,秦野市,秦野市東田原,,,,,,,,,,,0
1401,秦野市,秦野市栃窪,,,,,,,,,,,0
1402,秦野市,秦野市南が丘,,,,,,,,,,,0
1403,秦野市,秦野市南矢名,,,,,,,,,,,0
1404,秦野市,秦野市入船町,,,,,,,,,,,0
1405,秦野市,秦野市萩が丘,,,,,,,,,,,0
1406,秦野市,秦野市八沢,,,,,,,,,,,0
1407,秦野市,秦野市尾尻,,,,,,,,,,,0
1408,秦野市,秦野市富士見町,,,,,,,,,,,0
1409,秦野市,秦野市文京町,,,,,,,,,,,0
1410,秦野市,秦野市平沢,,,,,,,,,,,0
1411,秦野市,秦野市並木町,,,,,,,,,,,0
1412,秦野市,秦野市菩提,,,,,,,,,,,0
1413,秦野市,秦野市北矢名,,,,,,,,,,,0
1414,秦野市,秦野市堀山下,,,,,,,,,,,0
1415,秦野市,秦野市堀西,,,,,,,,,,,0
1416,秦野市,秦野市堀川,,,,,,,,,,,0
1417,秦野市,秦野市本町,,,,,,,,,,,0
1418,秦野市,秦野市末広町,,,,,,,,,,,0
1419,秦野市,秦野市蓑毛,,,,,,,,,,,0
1420,秦野市,秦野市名古木,,,,,,,,,,,0
1421,秦野市,秦野市弥生町,,,,,,,,,,,0
1422,秦野市,秦野市柳川,,,,,,,,,,,0
1423,秦野市,秦野市柳町,,,,,,,,,,,0
1424,秦野市,秦野市落合,,,,,,,,,,,0
1425,秦野市,秦野市立野台,,,,,,,,,,,0
1426,秦野市,秦野市緑町,,,,,,,,,,,0
1427,秦野市,秦野市鈴張町,,,,,,,,,,,0
1428,秦野市,秦野市曲松1丁目,,,,,,,,,,,0
1429,秦野市,秦野市曲松2丁目,,,,,,,,,,,0
1430,秦野市,秦野市今泉台1丁目,,,,,,,,,,,0
1431,秦野市,秦野市今泉台2丁目,,,,,,,,,,,0
1432,秦野市,秦野市今泉台3丁目,,,,,,,,,,,0
1433,秦野市,秦野市桜町1丁目,,,,,,,,,,,0
1434,秦野市,秦野市桜町2丁目,,,,,,,,,,,0
1435,秦野市,秦野市渋沢1丁目,,,,,,,,,,,0
1436,秦野市,秦野市渋沢2丁目,,,,,,,,,,,0
1437,秦野市,秦野市渋沢3丁目,,,,,,,,,,,0
1438,秦野市,秦野市渋沢上1丁目,,,,,,,,,,,0
1439,秦野市,秦野市渋沢上2丁目,,,,,,,,,,,0
1440,秦野市,秦野市千村1丁目,,,,,,,,,,,0
1441,秦野市,秦野市千村2丁目,,,,,,,,,,,0
1442,秦野市,秦野市千村3丁目,,,,,,,,,,,0
1443,秦野市,秦野市千村4丁目,,,,,,,,,,,0
1444,秦野市,秦野市千村5丁目,,,,,,,,,,,0
1445,秦野市,秦野市曽屋1丁目,,,,,,,,,,,0
1446,秦野市,秦野市曽屋2丁目,,,,,,,,,,,0
1447,秦野市,秦野市鶴巻南1丁目,,,,,,,,,,,0
1448,秦野市,秦野市鶴巻南2丁目,,,,,,,,,,,0
1449,秦野市,秦野市鶴巻南3丁目,,,,,,,,,,,0
1450,秦野市,秦野市鶴巻南4丁目,,,,,,,,,,,0
1451,秦野市,秦野市鶴巻南5丁目,,,,,,,,,,,0
1452,秦野市,秦野市鶴巻北1丁目,,,,,,,,,,,0
1453,秦野市,秦野市鶴巻北2丁目,,,,,,,,,,,0
1454,秦野市,秦野市鶴巻北3丁目,,,,,,,,,,,0
1455,秦野市,秦野市南が丘1丁目,,,,,,,,,,,0
1456,秦野市,秦野市南が丘2丁目,,,,,,,,,,,0
1457,秦野市,秦野市南が丘3丁目,,,,,,,,,,,0
1458,秦野市,秦野市南が丘4丁目,,,,,,,,,,,0
1459,秦野市,秦野市南が丘5丁目,,,,,,,,,,,0
1460,秦野市,秦野市南矢名1丁目,,,,,,,,,,,0
1461,秦野市,秦野市南矢名2丁目,,,,,,,,,,,0
1462,秦野市,秦野市南矢名3丁目,,,,,,,,,,,0
1463,秦野市,秦野市南矢名4丁目,,,,,,,,,,,0
1464,秦野市,秦野市南矢名5丁目,,,,,,,,,,,0
1465,秦野市,秦野市堀川稲荷森,,,,,,,,,,,0
1466,秦野市,秦野市本町1丁目,,,,,,,,,,,0
1467,秦野市,秦野市本町2丁目,,,,,,,,,,,0
1468,秦野市,秦野市本町3丁目,,,,,,,,,,,0
1469,秦野市,秦野市柳町1丁目,,,,,,,,,,,0
1470,秦野市,秦野市柳町2丁目,,,,,,,,,,,0
1471,秦野市,秦野市立野台1丁目,,,,,,,,,,,0
1472,秦野市,秦野市立野台2丁目,,,,,,,,,,,0
1473,秦野市,秦野市立野台3丁目,,,,,,,,,,,0
1474,小田原市,小田原市井細田,,,,,,,,,,,0
1475,小田原市,小田原市羽根尾,,,,,,,,,,,0
1476,小田原市,小田原市栄町,,,,,,,,,,,0
1477,小田原市,小田原市永塚,,,,,,,,,,,0
